2021-12-07 09:02:39.723 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - Starting MybatisPlusFrameworkApplication on WINDOWS-GLCDS9G with PID 10652 (D:\project\project-architecture\framework\mybatisplus-framework\build\classes\java\main started by EDZ in D:\project\project-architecture\framework\mybatisplus-framework)
2021-12-07 09:02:45.091 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-12-07 09:02:45.091 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-12-07 09:02:45.091 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2021-12-07 09:02:45.092 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@77d3c3d7
2021-12-07 09:02:45.126 [main] INFO  org.springframework.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-12-07 09:02:45.127 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-12-07 09:02:45.149 [main] INFO  io.undertow - starting server: Undertow - 2.0.28.Final
2021-12-07 09:02:45.160 [main] INFO  org.xnio - XNIO version 3.3.8.Final
2021-12-07 09:02:45.172 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
2021-12-07 09:02:45.264 [main] INFO  org.springframework.boot.web.embedded.undertow.UndertowServletWebServer - Undertow started on port(s) 6565 (http) with context path ''
2021-12-07 09:02:45.266 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - Started MybatisPlusFrameworkApplication in 6.142 seconds (JVM running for 6.7)
2021-12-07 11:42:47.992 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - Starting MybatisPlusFrameworkApplication on WINDOWS-GLCDS9G with PID 17044 (D:\project\project-architecture\framework\mybatisplus-framework\build\classes\java\main started by EDZ in D:\project\project-architecture\framework\mybatisplus-framework)
2021-12-07 11:42:47.995 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - The following profiles are active: local
2021-12-07 11:42:48.675 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-12-07 11:42:48.677 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-12-07 11:42:48.727 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 36ms. Found 0 Redis repository interfaces.
2021-12-07 11:42:49.181 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfiguration' of type [com.iotinall.framework.configuration.RedisConfiguration$$EnhancerBySpringCGLIB$$5507c564] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.194 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.199 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.323 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.324 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@11b32a14' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.326 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.329 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:42:49.717 [main] WARN  io.undertow.websockets.jsr - UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used
2021-12-07 11:42:49.740 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2021-12-07 11:42:49.740 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1694 ms
2021-12-07 11:42:50.548 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.handler.StartUpHandlerImpl - databaseType=mysql，开始执行mysql的处理方法
2021-12-07 11:42:50.567 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-12-07 11:42:50.843 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-12-07 11:42:50.942 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表：sys_member_role
2021-12-07 11:42:52.012 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表：sys_member_role
2021-12-07 11:42:52.013 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表：org
2021-12-07 11:42:52.569 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表：org
2021-12-07 11:42:52.571 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表：org_member
2021-12-07 11:42:53.817 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表：org_member
2021-12-07 11:42:53.818 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表：sys_role_permission
2021-12-07 11:42:54.473 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表：sys_role_permission
2021-12-07 11:42:54.475 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表：sys_role
2021-12-07 11:42:54.991 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表：sys_role
2021-12-07 11:42:54.991 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org中的索引actable_idx_name
2021-12-07 11:42:55.311 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org中的索引actable_idx_name
2021-12-07 11:42:55.311 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org中的索引actable_idx_full_code
2021-12-07 11:42:55.532 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org中的索引actable_idx_full_code
2021-12-07 11:42:55.534 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org中的索引actable_idx_id
2021-12-07 11:42:55.761 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org中的索引actable_idx_id
2021-12-07 11:42:55.762 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org_member中的索引actable_idx_name
2021-12-07 11:42:56.513 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org_member中的索引actable_idx_name
2021-12-07 11:42:56.514 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org_member中的索引actable_idx_work_num
2021-12-07 11:42:57.014 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org_member中的索引actable_idx_work_num
2021-12-07 11:42:57.016 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org_member中的索引actable_idx_mobile
2021-12-07 11:42:57.346 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org_member中的索引actable_idx_mobile
2021-12-07 11:42:57.347 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org_member中的索引actable_idx_id
2021-12-07 11:42:57.756 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org_member中的索引actable_idx_id
2021-12-07 11:42:57.757 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表sys_role_permission中的索引actable_idx_id
2021-12-07 11:42:58.079 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表sys_role_permission中的索引actable_idx_id
2021-12-07 11:42:58.079 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表sys_role中的索引actable_idx_name
2021-12-07 11:42:58.289 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表sys_role中的索引actable_idx_name
2021-12-07 11:42:58.289 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表sys_role中的索引actable_idx_id
2021-12-07 11:42:58.465 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表sys_role中的索引actable_idx_id
2021-12-07 11:42:58.467 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表sys_member_role中的唯一约束actable_uni_member_id_role_id
2021-12-07 11:42:58.623 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表sys_member_role中的唯一约束actable_uni_member_id_role_id
2021-12-07 11:42:58.623 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org中的唯一约束actable_uni_code
2021-12-07 11:42:58.942 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org中的唯一约束actable_uni_code
2021-12-07 11:42:58.942 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 开始创建表org_member中的唯一约束actable_uni_work_num
2021-12-07 11:42:59.326 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.system.SysMysqlCreateTableManagerImpl - 完成创建表org_member中的唯一约束actable_uni_work_num
2021-12-07 11:43:00.020 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2021-12-07 11:43:00.021 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'featureExecutor'
2021-12-07 11:43:00.023 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2021-12-07 11:43:00.024 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'asyncExecutor'
2021-12-07 11:43:00.060 [main] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration - 

Using generated security password: 6773e215-8299-4ce3-b544-62e61bb10e50

2021-12-07 11:43:00.144 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7097d921, org.springframework.security.web.context.SecurityContextPersistenceFilter@1aa31454, org.springframework.security.web.header.HeaderWriterFilter@3b77940f, org.springframework.security.web.authentication.logout.LogoutFilter@37ade216, com.iotinall.framework.modules.security.handler.AuthorizationTokenFilter@45287377, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@52035328, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7891cf3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2a21cbe7, org.springframework.security.web.session.SessionManagementFilter@12d35bc9, org.springframework.security.web.access.ExceptionTranslationFilter@d5a72cd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4153a832]
2021-12-07 11:43:00.645 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2021-12-07 11:43:00.659 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2021-12-07 11:43:00.659 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2021-12-07 11:43:00.660 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2021-12-07 11:43:00.661 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-12-07 11:43:00.661 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-12-07 11:43:00.661 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2021-12-07 11:43:00.661 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@7d7a8d23
2021-12-07 11:43:00.688 [main] INFO  org.springframework.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-12-07 11:43:00.688 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-12-07 11:43:00.707 [main] INFO  io.undertow - starting server: Undertow - 2.0.28.Final
2021-12-07 11:43:00.716 [main] INFO  org.xnio - XNIO version 3.3.8.Final
2021-12-07 11:43:00.729 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
2021-12-07 11:43:00.804 [main] INFO  org.springframework.boot.web.embedded.undertow.UndertowServletWebServer - Undertow started on port(s) 6565 (http) with context path ''
2021-12-07 11:43:00.806 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - Started MybatisPlusFrameworkApplication in 13.346 seconds (JVM running for 13.796)
2021-12-07 11:56:51.962 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - Starting MybatisPlusFrameworkApplication on WINDOWS-GLCDS9G with PID 17296 (D:\project\project-architecture\framework\mybatisplus-framework\build\classes\java\main started by EDZ in D:\project\project-architecture\framework\mybatisplus-framework)
2021-12-07 11:56:51.965 [main] INFO  com.iotinall.framework.MybatisPlusFrameworkApplication - The following profiles are active: local
2021-12-07 11:56:52.618 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-12-07 11:56:52.620 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-12-07 11:56:52.673 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 38ms. Found 0 Redis repository interfaces.
2021-12-07 11:56:53.112 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfiguration' of type [com.iotinall.framework.configuration.RedisConfiguration$$EnhancerBySpringCGLIB$$22574891] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.123 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.129 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.259 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.261 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@252744a1' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.262 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.265 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-07 11:56:53.657 [main] WARN  io.undertow.websockets.jsr - UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used
2021-12-07 11:56:53.679 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2021-12-07 11:56:53.679 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1665 ms
2021-12-07 11:56:54.470 [main] INFO  com.gitee.sunchenbin.mybatis.actable.manager.handler.StartUpHandlerImpl - databaseType=mysql，开始执行mysql的处理方法
2021-12-07 11:56:54.491 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-12-07 11:56:54.640 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-12-07 11:56:55.488 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2021-12-07 11:56:55.489 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'featureExecutor'
2021-12-07 11:56:55.492 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2021-12-07 11:56:55.492 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'asyncExecutor'
2021-12-07 11:56:55.530 [main] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration - 

Using generated security password: 164ae33a-7116-4d06-bb3f-709568938e87

2021-12-07 11:56:55.610 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7614378d, org.springframework.security.web.context.SecurityContextPersistenceFilter@3c98981e, org.springframework.security.web.header.HeaderWriterFilter@4b5aa48b, org.springframework.security.web.authentication.logout.LogoutFilter@30c03473, com.iotinall.framework.modules.security.handler.AuthorizationTokenFilter@4ae8fb2a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@713e49c3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4af84a76, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7028b5cc, org.springframework.security.web.session.SessionManagementFilter@70ed902a, org.springframework.security.web.access.ExceptionTranslationFilter@5d3f8661, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4fe4503a]
